Date,Country,Region,Petrol_Price_USD_per_Liter,Diesel_Price_USD_per_Liter,Natural_Gas_Price_USD_per_MMBtu,Crude_Oil_Price_USD_per_Barrel,Inflation_Rate (%),Exchange_Rate_vs_USD,GDP_Growth (%),Supply_Index,Demand_Index,Geopolitical_Risk_Index,Event_Flag,Event_Description,Currency_Devaluation (%),Subsidy_Level,Tax_Rate_on_Fuel (%),Petrol_7d_MA,Petrol_28d_vol,Petrol_lag_1,Crude_lag_1
2020-12-07,United Kingdom,Europe,0.905,0.791,1.54,51.33,2.91,0.7434,0.17,45.9,45.6,22.0,0,,-0.68,Low,38.0,0.888,0.03582790601236153,0.912,52.23
2020-12-14,United Kingdom,Europe,0.959,0.837,1.733,53.71,3.0,0.7492,1.11,64.5,51.2,28.6,0,,0.39,Low,38.0,0.907,0.03842822988304593,0.905,51.33
2020-12-21,United Kingdom,Europe,1.025,0.933,1.501,58.02,2.61,0.7389,1.01,51.3,54.2,26.5,0,,-0.17,Low,38.0,0.95025,0.0417720552422842,0.959,53.71
2020-12-28,United Kingdom,Europe,0.979,0.876,1.82,57.14,1.92,0.7538,4.21,47.4,49.8,20.5,0,,0.92,Low,38.0,0.967,0.04110847473709774,1.025,58.02
2021-01-04,United Kingdom,Europe,0.967,0.869,1.5,57.0,2.37,0.7542,0.82,42.1,55.7,29.9,0,,-1.09,Low,38.0,0.9824999999999999,0.04186974823595238,0.979,57.14
2021-01-11,United Kingdom,Europe,1.033,0.926,1.576,60.07,2.04,0.7492,0.63,48.5,41.1,23.5,0,,-0.43,Low,38.0,1.001,0.04412757033337306,0.967,57.0
2021-01-18,United Kingdom,Europe,1.069,0.944,2.187,60.97,2.21,0.759,2.62,54.2,62.7,25.2,0,,0.46,Low,38.0,1.012,0.043402094491819414,1.033,60.07
2021-01-25,United Kingdom,Europe,1.101,0.953,2.122,62.5,2.38,0.7643,2.59,55.7,44.0,23.0,0,,-0.36,Low,38.0,1.0425,0.04242409466319778,1.069,60.97
2021-02-01,United Kingdom,Europe,1.152,1.014,1.623,65.55,2.36,0.7587,2.22,64.6,63.9,24.4,0,,0.13,Low,38.0,1.0887499999999999,0.041927859877599824,1.101,62.5
2021-02-08,United Kingdom,Europe,1.088,0.99,2.032,61.93,3.3,0.7593,2.51,54.0,69.7,21.0,0,,-0.29,Low,38.0,1.1025,0.04726748169187331,1.152,65.55
2021-02-15,United Kingdom,Europe,1.089,0.965,2.04,62.51,2.94,0.7472,4.95,47.9,43.1,24.2,0,,-0.13,Low,38.0,1.1075,0.0446183116552671,1.088,61.93
2021-02-22,United Kingdom,Europe,1.065,0.982,1.935,63.39,3.1,0.7583,1.84,43.9,52.2,23.7,0,,-0.08,Low,38.0,1.0985,0.043381181451181035,1.089,62.51
2021-03-01,United Kingdom,Europe,1.193,1.06,2.097,67.6,2.48,0.7636,2.46,52.6,49.9,25.2,0,,-0.35,Low,38.0,1.10875,0.052379467712845,1.065,63.39
2021-03-08,United Kingdom,Europe,1.1,0.996,1.6,64.31,2.52,0.7612,1.27,53.9,48.1,23.3,0,,0.29,Low,38.0,1.11175,0.05867218480738054,1.193,67.6
2021-03-15,United Kingdom,Europe,1.241,1.067,1.95,69.27,3.39,0.7573,4.43,52.3,47.1,24.7,0,,0.42,Low,38.0,1.14975,0.0658634061592487,1.1,64.31
2021-03-22,United Kingdom,Europe,1.138,0.997,1.857,64.63,2.45,0.757,1.97,44.6,55.4,24.3,0,,0.17,Low,38.0,1.168,0.06996324057401831,1.241,69.27
2021-03-29,United Kingdom,Europe,1.064,0.918,2.078,61.28,2.02,0.756,3.99,33.6,62.4,21.5,0,,0.3,Low,38.0,1.13575,0.07339410570569531,1.138,64.63
2021-04-05,United Kingdom,Europe,1.206,1.078,1.788,68.23,1.8,0.7426,1.05,41.8,52.4,26.0,0,,0.41,Low,38.0,1.16225,0.08016623558385083,1.064,61.28
2021-04-12,United Kingdom,Europe,1.153,1.048,1.81,66.83,2.85,0.7603,1.94,34.1,65.4,20.4,0,,0.06,Low,38.0,1.14025,0.0816818657963685,1.206,68.23
2021-04-19,United Kingdom,Europe,1.195,1.043,2.468,68.89,2.55,0.7553,2.39,57.7,38.2,29.4,0,,0.05,Low,38.0,1.1545,0.08185235481998128,1.153,66.83
2021-04-26,United Kingdom,Europe,1.102,1.008,1.669,64.99,2.8,0.7518,1.85,42.3,47.3,24.2,0,,0.6,Low,38.0,1.1640000000000001,0.08461974165915526,1.195,68.89
2021-05-03,United Kingdom,Europe,1.112,0.993,1.901,63.75,3.29,0.7509,1.47,52.4,54.4,28.5,0,,0.63,Low,38.0,1.1405,0.08283598626162834,1.102,64.99
2021-05-10,United Kingdom,Europe,1.127,1.024,2.076,64.63,2.47,0.7593,2.51,68.8,44.1,23.8,0,,0.77,Low,38.0,1.1340000000000001,0.08286093433768578,1.112,63.75
2021-05-17,United Kingdom,Europe,1.113,0.993,1.864,63.03,2.5,0.7456,-1.12,54.9,53.4,21.2,0,,0.2,Low,38.0,1.1135000000000002,0.08261209979697004,1.127,64.63
2021-05-24,United Kingdom,Europe,1.053,0.933,1.683,61.71,2.84,0.7711,4.48,46.8,49.9,27.7,0,,0.68,Low,38.0,1.1012499999999998,0.07588723804357786,1.113,63.03
2021-05-31,United Kingdom,Europe,1.11,0.974,2.116,62.47,3.1,0.7598,-0.22,54.3,28.2,27.0,0,,-0.05,Low,38.0,1.10075,0.07434818321430614,1.053,61.71
2021-06-07,United Kingdom,Europe,1.091,0.959,1.716,61.36,2.9,0.7527,0.32,52.7,36.1,25.5,0,,0.8,Low,38.0,1.09175,0.06313254887043925,1.11,62.47
2021-06-14,United Kingdom,Europe,1.02,0.913,1.529,58.69,2.53,0.7594,1.23,62.6,45.7,20.2,0,,0.16,Low,38.0,1.0685,0.06140864830719192,1.091,61.36
2021-06-21,United Kingdom,Europe,0.995,0.9,2.01,56.69,2.29,0.7465,3.64,47.2,49.2,26.6,0,,-0.47,Low,38.0,1.054,0.05901926371842297,1.02,58.69
2021-06-28,United Kingdom,Europe,0.976,0.897,2.057,57.23,2.07,0.7499,2.04,47.7,51.5,25.1,0,,1.26,Low,38.0,1.0205,0.040117827813493254,0.995,56.69
2021-07-05,United Kingdom,Europe,0.933,0.803,1.636,53.8,2.9,0.7441,3.72,36.8,42.9,22.5,0,,1.3,Low,38.0,0.981,0.04012465116432118,0.976,57.23
2021-07-12,United Kingdom,Europe,0.909,0.82,1.5,53.27,2.67,0.751,3.21,46.5,55.4,24.3,0,,-0.49,Low,38.0,0.95325,0.0364839483374253,0.933,53.8
2021-07-19,United Kingdom,Europe,0.94,0.857,1.701,56.1,2.34,0.7597,-1.57,60.0,46.1,26.1,0,,0.09,Low,38.0,0.9395,0.03517649311418684,0.909,53.27
2021-07-26,United Kingdom,Europe,0.911,0.812,1.553,52.63,2.96,0.7478,1.88,56.4,55.6,27.4,0,,-0.03,Low,38.0,0.92325,0.034827236363672937,0.94,56.1
2021-08-02,United Kingdom,Europe,0.893,0.804,1.656,50.37,2.52,0.7527,0.71,47.8,45.2,23.6,0,,0.55,Low,38.0,0.91325,0.033574908686934295,0.911,52.63
2021-08-09,United Kingdom,Europe,0.859,0.759,1.5,49.82,2.37,0.7522,-0.64,50.6,50.3,29.7,0,,-0.84,Low,38.0,0.9007499999999999,0.03395399116616065,0.893,50.37
2021-08-16,United Kingdom,Europe,0.839,0.728,1.5,48.27,3.72,0.7345,-1.12,48.5,40.8,21.3,0,,0.04,Low,38.0,0.8755,0.03235482003049461,0.859,49.82
2021-08-23,United Kingdom,Europe,0.823,0.743,1.581,46.88,1.27,0.7318,4.6,40.9,31.5,27.6,0,,-0.51,Low,38.0,0.8534999999999999,0.023014773734974625,0.839,48.27
2021-08-30,United Kingdom,Europe,0.758,0.699,1.501,44.7,1.94,0.7447,1.13,55.3,47.9,24.0,0,,0.37,Low,38.0,0.81975,0.027693739556586584,0.823,46.88
2021-09-06,United Kingdom,Europe,0.801,0.721,1.5,45.47,2.63,0.7491,3.23,59.0,44.3,25.8,0,,-0.37,Low,38.0,0.80525,0.03487268740784819,0.758,44.7
2021-09-13,United Kingdom,Europe,0.829,0.711,1.5,46.05,2.17,0.7479,-0.71,34.6,55.6,26.1,0,,0.27,Low,38.0,0.8027500000000001,0.0381488545496009,0.801,45.47
2021-09-20,United Kingdom,Europe,0.852,0.738,1.5,46.71,2.58,0.7411,2.35,49.3,42.2,27.9,0,,0.07,Low,38.0,0.81,0.0399799090536104,0.829,46.05
2021-09-27,United Kingdom,Europe,0.867,0.773,1.5,49.95,2.62,0.7529,2.99,37.8,48.3,25.1,0,,-0.83,Low,38.0,0.83725,0.0392335813115808,0.852,46.71
2021-10-04,United Kingdom,Europe,0.885,0.752,1.65,49.46,2.55,0.7433,4.02,38.8,64.3,29.1,0,,0.41,Low,38.0,0.85825,0.03933743809449945,0.867,49.95
2021-10-11,United Kingdom,Europe,0.791,0.703,1.5,45.4,3.05,0.744,0.45,43.6,74.4,23.4,0,,0.23,Low,38.0,0.8487500000000001,0.047745384298842244,0.885,49.46
2021-10-18,United Kingdom,Europe,0.84,0.737,1.5,48.93,2.65,0.7262,0.65,42.3,37.9,23.0,0,,0.12,Low,38.0,0.84575,0.05195649914744907,0.791,45.4
2021-10-25,United Kingdom,Europe,0.811,0.73,1.582,45.63,3.02,0.726,2.54,54.6,52.9,27.7,0,,-0.28,Low,38.0,0.83175,0.05249766888382197,0.84,48.93
2021-11-01,United Kingdom,Europe,0.805,0.754,1.693,47.03,1.95,0.7612,-0.2,45.6,66.2,22.1,0,,0.43,Low,38.0,0.8117500000000001,0.05156974007028994,0.811,45.63
2021-11-08,United Kingdom,Europe,0.819,0.744,1.618,48.28,3.48,0.7483,3.07,55.4,41.5,24.0,0,,0.62,Low,38.0,0.8187500000000001,0.051534116631060695,0.805,47.03
2021-11-15,United Kingdom,Europe,0.884,0.802,1.539,50.03,2.69,0.7664,0.93,40.1,55.1,22.0,0,,0.17,Low,38.0,0.82975,0.05599481311713092,0.819,48.28
2021-11-22,United Kingdom,Europe,0.901,0.811,1.5,51.71,2.2,0.7493,1.56,48.8,51.2,26.5,0,,-0.11,Low,38.0,0.85225,0.048947910022238035,0.884,50.03
2021-11-29,United Kingdom,Europe,0.943,0.859,1.547,54.09,2.91,0.7288,3.64,47.0,62.3,20.2,0,,-0.51,Low,38.0,0.8867499999999999,0.048258213349177924,0.901,51.71
2021-12-06,United Kingdom,Europe,1.032,0.887,1.624,57.45,2.14,0.7489,3.64,48.1,54.1,28.9,0,,-0.1,Low,38.0,0.94,0.053301015155500356,0.943,54.09
2021-12-13,United Kingdom,Europe,0.941,0.848,1.5,55.08,1.94,0.7504,1.46,46.9,46.8,29.5,0,,0.04,Low,38.0,0.9542499999999999,0.06158060268065402,1.032,57.45
2021-12-20,United Kingdom,Europe,1.005,0.88,1.5,56.9,2.53,0.7443,4.42,41.3,36.5,21.2,0,,-0.12,Low,38.0,0.9802499999999998,0.0638190157699765,0.941,55.08
2021-12-27,United Kingdom,Europe,1.019,0.872,1.557,58.27,3.22,0.7379,1.02,67.0,67.4,24.9,0,,-0.9,Low,38.0,0.99925,0.06378642852209768,1.005,56.9
2022-01-03,United Kingdom,Europe,0.988,0.887,1.957,56.91,2.05,0.7471,4.6,37.1,58.4,27.4,0,,-0.25,Low,38.0,0.9882499999999999,0.053802940372035896,1.019,58.27
2022-01-10,United Kingdom,Europe,1.068,0.948,1.881,61.02,2.4,0.7547,2.02,46.9,45.0,22.7,0,,1.09,Low,38.0,1.02,0.055406802687856485,0.988,56.91
2022-01-17,United Kingdom,Europe,1.07,0.93,1.5,60.42,2.84,0.7587,0.59,44.4,59.2,29.8,0,,0.83,Low,38.0,1.03625,0.05299819019340307,1.068,61.02
2022-01-24,United Kingdom,Europe,1.12,0.999,2.249,63.43,2.94,0.7589,2.03,40.5,45.4,26.0,0,,-0.6,Low,38.0,1.0615,0.052321904169047646,1.07,60.42
2022-01-31,United Kingdom,Europe,1.041,0.97,1.74,63.08,1.21,0.7572,2.53,42.3,49.7,21.1,0,,0.53,Low,38.0,1.07475,0.059749128902594296,1.12,63.43
2022-02-07,United Kingdom,Europe,1.143,0.993,1.989,65.67,2.22,0.7553,2.78,48.4,51.4,26.7,0,,-1.35,Low,38.0,1.0935,0.06159218818764752,1.041,63.08
2022-02-14,United Kingdom,Europe,1.172,1.055,1.872,69.39,2.31,0.7596,3.74,50.2,70.4,25.2,0,,-0.14,Low,38.0,1.119,0.061580068789023855,1.143,65.67
2022-02-21,United Kingdom,Europe,1.202,1.092,1.781,69.56,10.1,0.7506,3.71,55.0,53.2,38.3,1,Russia-Ukraine War,-0.73,Low,38.0,1.1395,0.06117263954815664,1.172,69.39
2022-02-28,United Kingdom,Europe,1.26,1.155,2.586,73.88,6.2,0.7511,0.57,53.7,34.8,36.3,1,Russia-Ukraine War,0.09,Low,38.0,1.19425,0.05756361489770754,1.202,69.56
2022-03-07,United Kingdom,Europe,1.389,1.23,2.693,79.91,8.01,0.7572,3.21,49.5,40.5,65.3,1,Russia-Ukraine War,0.26,Low,38.0,1.25575,0.05148313971270887,1.26,73.88
2022-03-14,United Kingdom,Europe,1.35,1.199,2.343,75.87,5.61,0.754,5.28,50.5,44.0,38.6,1,Russia-Ukraine War,-0.36,Low,38.0,1.3002500000000001,0.05318691229770073,1.389,79.91
2022-03-21,United Kingdom,Europe,1.321,1.278,2.254,79.71,8.2,0.7662,4.52,36.2,57.5,68.8,1,Russia-Ukraine War,-0.23,Low,38.0,1.33,0.05488314913220412,1.35,75.87
2022-03-28,United Kingdom,Europe,1.46,1.301,2.859,82.14,7.97,0.7571,2.85,44.8,37.6,36.1,1,Russia-Ukraine War,0.08,Low,38.0,1.3800000000000001,0.05676706179075487,1.321,79.71
2022-04-04,United Kingdom,Europe,1.494,1.354,2.889,86.53,11.31,0.7644,1.64,57.7,65.7,46.3,1,Russia-Ukraine War,0.36,Low,38.0,1.40625,0.05488754535383134,1.46,82.14
2022-04-11,United Kingdom,Europe,1.452,1.271,2.706,83.34,5.3,0.7658,-0.26,49.2,45.9,54.3,1,Russia-Ukraine War,-0.16,Low,38.0,1.43175,0.056915470073005174,1.494,86.53
2022-04-18,United Kingdom,Europe,1.459,1.33,2.604,83.55,4.39,0.7544,1.75,60.3,54.0,33.0,1,Russia-Ukraine War,0.56,Low,38.0,1.46625,0.056895188420554965,1.452,83.34
2022-04-25,United Kingdom,Europe,1.44,1.311,2.077,84.81,10.96,0.7608,3.46,58.0,54.1,41.7,1,Russia-Ukraine War,0.24,Low,38.0,1.46125,0.05026949936206817,1.459,83.55
2022-05-02,United Kingdom,Europe,1.38,1.274,2.081,80.69,7.41,0.7477,1.18,60.9,31.8,58.6,1,Russia-Ukraine War,0.18,Low,38.0,1.43275,0.0488716289164729,1.44,84.81
2022-05-09,United Kingdom,Europe,1.496,1.321,2.799,85.31,9.96,0.7502,0.53,44.5,55.4,44.8,1,Russia-Ukraine War,0.41,Low,38.0,1.44375,0.05259314204491484,1.38,80.69
2022-05-16,United Kingdom,Europe,1.458,1.27,2.388,85.69,7.89,0.7559,0.44,58.8,49.0,37.7,1,Russia-Ukraine War,0.35,Low,38.0,1.4435,0.05428905875582391,1.496,85.31
2022-05-23,United Kingdom,Europe,1.551,1.424,2.615,89.1,7.35,0.7699,2.08,43.0,37.9,42.8,1,Russia-Ukraine War,-0.44,Low,38.0,1.47125,0.055264808713832735,1.458,85.69
2022-05-30,United Kingdom,Europe,1.071,0.948,1.61,61.13,6.48,0.7552,3.66,51.8,35.5,47.0,1,Russia-Ukraine War,0.54,Low,38.0,1.394,0.10455726544893154,1.551,89.1
2022-06-06,United Kingdom,Europe,1.155,1.028,1.612,65.38,9.15,0.7459,2.82,62.4,45.4,47.2,1,Russia-Ukraine War,0.24,Low,38.0,1.30875,0.10786149658317676,1.071,61.13
2022-06-13,United Kingdom,Europe,1.128,1.007,2.188,63.89,7.91,0.7676,1.66,46.4,45.0,44.1,1,Russia-Ukraine War,-0.22,Low,38.0,1.22625,0.10788660382979705,1.155,65.38
2022-06-20,United Kingdom,Europe,0.997,0.891,1.629,57.4,7.16,0.7561,2.27,54.5,48.7,39.4,1,Russia-Ukraine War,-0.36,Low,38.0,1.08775,0.1058995370096395,1.128,63.89
2022-06-27,United Kingdom,Europe,0.99,0.858,1.5,56.35,9.3,0.7601,1.04,32.2,46.0,52.6,1,Russia-Ukraine War,1.47,Low,38.0,1.0675000000000001,0.10499464848767688,0.997,57.4
2022-07-04,United Kingdom,Europe,0.993,0.905,1.587,57.89,3.96,0.7629,2.71,66.2,32.7,55.3,1,Russia-Ukraine War,0.59,Low,38.0,1.027,0.10536935780175251,0.99,56.35
2022-07-11,United Kingdom,Europe,0.908,0.767,1.5,51.46,9.3,0.7543,1.73,44.6,45.6,38.6,1,Russia-Ukraine War,-0.39,Low,38.0,0.972,0.10625938548331935,0.993,57.89
2022-07-18,United Kingdom,Europe,0.971,0.86,1.919,55.63,6.41,0.7446,3.51,49.7,41.5,55.6,1,Russia-Ukraine War,0.38,Low,38.0,0.9655,0.11023505645383216,0.908,51.46
2022-07-25,United Kingdom,Europe,0.976,0.863,1.5,55.44,7.65,0.7454,0.61,42.3,38.4,48.6,1,Russia-Ukraine War,0.64,Low,38.0,0.962,0.1104519387929714,0.971,55.63
2022-08-01,United Kingdom,Europe,0.874,0.777,1.5,50.93,9.58,0.7523,2.13,50.6,40.8,52.7,1,Russia-Ukraine War,0.95,Low,38.0,0.9322499999999999,0.10737282684364233,0.976,55.44
2022-08-08,United Kingdom,Europe,0.867,0.753,1.703,49.43,8.75,0.7307,2.68,31.7,31.0,60.4,1,Russia-Ukraine War,-0.21,Low,38.0,0.9219999999999999,0.10767008604051077,0.874,50.93
2022-08-15,United Kingdom,Europe,0.947,0.82,1.936,54.17,8.39,0.7395,0.68,59.8,47.1,53.5,1,Russia-Ukraine War,-0.66,Low,38.0,0.9159999999999999,0.11035535605024838,0.867,49.43
2022-08-22,United Kingdom,Europe,0.865,0.77,1.5,49.2,6.77,0.7365,3.13,40.1,53.6,62.0,1,Russia-Ukraine War,-0.68,Low,38.0,0.88825,0.07174421442498075,0.947,54.17
2022-08-29,United Kingdom,Europe,0.88,0.752,1.647,50.93,7.98,0.741,2.28,56.1,48.4,51.1,1,Russia-Ukraine War,-0.25,Low,38.0,0.88975,0.06646586069085553,0.865,49.2
2022-09-05,United Kingdom,Europe,0.775,0.712,1.561,46.14,5.31,0.7391,3.18,51.6,45.8,59.5,1,Russia-Ukraine War,0.03,Low,38.0,0.86675,0.07237245697405044,0.88,50.93
2022-09-12,United Kingdom,Europe,0.792,0.739,1.5,47.28,5.64,0.7351,-0.86,44.8,47.0,43.3,1,Russia-Ukraine War,-0.05,Low,38.0,0.8280000000000001,0.06798718495188255,0.775,46.14
2022-09-19,United Kingdom,Europe,0.895,0.785,1.5,49.31,8.7,0.7538,1.95,39.8,43.6,55.7,1,Russia-Ukraine War,0.34,Low,38.0,0.8354999999999999,0.08020211535335532,0.792,47.28
2022-09-26,United Kingdom,Europe,0.801,0.725,1.5,45.96,6.66,0.7438,-0.87,33.6,53.6,60.0,1,Russia-Ukraine War,0.09,Low,38.0,0.81575,0.0850864081309369,0.895,49.31
2022-10-03,United Kingdom,Europe,0.84,0.737,1.692,48.47,3.76,0.7394,2.71,52.7,46.1,38.9,1,Russia-Ukraine War,0.04,Low,38.0,0.8320000000000001,0.08369179768545722,0.801,45.96
2022-10-10,United Kingdom,Europe,0.854,0.786,1.512,49.4,11.41,0.7409,0.95,34.3,49.8,58.4,1,Russia-Ukraine War,0.34,Low,38.0,0.8475,0.08087038968064039,0.84,48.47
2022-10-17,United Kingdom,Europe,0.805,0.718,1.5,46.91,8.65,0.7338,-0.37,42.1,42.0,53.3,1,Russia-Ukraine War,-0.26,Low,38.0,0.8250000000000001,0.08198009015507296,0.854,49.4
2022-10-24,United Kingdom,Europe,0.836,0.766,1.5,48.58,6.67,0.7311,1.97,37.1,56.4,37.9,1,Russia-Ukraine War,-0.14,Low,38.0,0.83375,0.07772468124906175,0.805,46.91
2022-10-31,United Kingdom,Europe,0.875,0.797,1.5,49.88,4.75,0.7471,3.75,53.8,55.3,43.9,1,Russia-Ukraine War,-0.89,Low,38.0,0.8425,0.07886378556742528,0.836,48.58
2022-11-07,United Kingdom,Europe,0.893,0.783,1.515,51.48,10.91,0.746,2.38,43.7,60.5,61.7,1,Russia-Ukraine War,0.06,Low,38.0,0.8522500000000001,0.07411202733619414,0.875,49.88
2022-11-14,United Kingdom,Europe,0.875,0.805,1.693,51.84,4.63,0.7428,1.19,50.1,43.5,63.7,1,Russia-Ukraine War,-0.49,Low,38.0,0.86975,0.06958855494276106,0.893,51.48
2022-11-21,United Kingdom,Europe,0.892,0.777,1.5,50.15,9.17,0.7335,2.06,49.0,57.5,58.5,1,Russia-Ukraine War,0.42,Low,38.0,0.88375,0.06962968566203899,0.875,51.84
2022-11-28,United Kingdom,Europe,0.875,0.788,1.5,50.37,9.66,0.7417,-0.98,47.9,58.9,42.5,1,Russia-Ukraine War,0.01,Low,38.0,0.88375,0.05872985388759337,0.892,50.15
2022-12-05,United Kingdom,Europe,0.985,0.892,1.565,57.27,6.2,0.7432,4.45,40.8,53.0,39.0,1,Russia-Ukraine War,-0.13,Low,38.0,0.90675,0.06737264686780842,0.875,50.37
2022-12-12,United Kingdom,Europe,0.956,0.861,1.9,55.82,10.11,0.7501,-0.3,44.1,64.9,65.6,1,Russia-Ukraine War,-0.75,Low,38.0,0.9269999999999999,0.05898169633044552,0.985,57.27
2022-12-19,United Kingdom,Europe,0.967,0.843,1.5,55.61,5.67,0.7468,3.1,46.8,54.4,35.5,1,Russia-Ukraine War,-0.17,Low,38.0,0.94575,0.04727378198762281,0.956,55.82
2022-12-26,United Kingdom,Europe,1.023,0.901,1.61,59.37,10.57,0.7642,-0.34,52.2,54.2,41.2,1,Russia-Ukraine War,-0.57,Low,38.0,0.98275,0.047909832772525245,0.967,55.61
2023-01-02,United Kingdom,Europe,1.038,0.931,1.833,60.19,9.29,0.7607,2.13,45.1,57.8,43.5,1,Russia-Ukraine War,1.48,Low,38.0,0.996,0.0479167863014289,1.023,59.37
2023-01-09,United Kingdom,Europe,1.112,1.007,2.105,64.96,8.79,0.7549,1.84,60.4,51.9,57.7,1,Russia-Ukraine War,0.4,Low,38.0,1.0350000000000001,0.04388685911251943,1.038,60.19
2023-01-16,United Kingdom,Europe,1.041,0.927,1.863,59.52,8.65,0.7538,2.64,51.0,60.1,51.6,1,Russia-Ukraine War,0.12,Low,38.0,1.0535,0.051049352602654335,1.112,64.96
2023-01-23,United Kingdom,Europe,1.156,1.016,2.013,66.52,5.24,0.7429,1.29,51.3,45.9,56.2,1,Russia-Ukraine War,-0.05,Low,38.0,1.08675,0.05709036211047469,1.041,59.52
2023-01-30,United Kingdom,Europe,1.15,1.045,2.186,67.41,10.56,0.7624,0.72,59.6,53.2,44.6,1,Russia-Ukraine War,0.81,Low,38.0,1.11475,0.05774935166125051,1.156,66.52
2023-02-06,United Kingdom,Europe,1.139,0.988,1.674,66.12,8.48,0.7567,1.46,60.8,58.9,54.5,1,Russia-Ukraine War,0.81,Low,38.0,1.1215,0.057110966726495106,1.15,67.41
2023-02-13,United Kingdom,Europe,1.228,1.091,1.969,69.71,4.64,0.7555,1.92,52.2,52.2,43.0,1,Russia-Ukraine War,-0.81,Low,38.0,1.16825,0.059192645816543446,1.139,66.12
2023-02-20,United Kingdom,Europe,1.183,1.045,2.262,67.85,9.03,0.7509,2.15,48.1,46.3,65.0,1,Russia-Ukraine War,0.1,Low,38.0,1.175,0.06067760700244551,1.228,69.71
2023-02-27,United Kingdom,Europe,1.234,1.112,2.284,70.76,2.03,0.7606,3.41,52.3,52.3,23.9,0,,-0.05,Low,38.0,1.196,0.0526219309520443,1.183,67.85
2023-03-06,United Kingdom,Europe,1.14,1.007,2.181,65.41,2.84,0.7485,1.5,38.4,49.1,22.3,0,,0.25,Low,38.0,1.19625,0.05807643996997863,1.234,70.76
2023-03-13,United Kingdom,Europe,1.168,1.068,1.831,68.22,3.29,0.7577,2.19,35.9,59.2,23.8,0,,0.43,Low,38.0,1.18125,0.05810063713898876,1.14,65.41
2023-03-20,United Kingdom,Europe,1.234,1.095,2.067,70.83,2.1,0.7493,2.75,56.2,49.6,21.9,0,,-0.03,Low,38.0,1.194,0.058012961763703186,1.168,68.22
2023-03-27,United Kingdom,Europe,1.17,1.039,2.355,65.96,2.67,0.7446,4.97,69.0,55.6,24.4,0,,-0.09,Low,38.0,1.178,0.06136720983061518,1.234,70.83
2023-04-03,United Kingdom,Europe,1.118,1.056,2.039,65.14,3.3,0.7684,0.03,40.1,48.7,29.9,0,,-0.4,Low,38.0,1.1725,0.06024021357936405,1.17,65.96
2023-04-10,United Kingdom,Europe,1.111,0.97,1.983,64.44,3.93,0.7641,2.23,53.7,47.9,22.8,0,,-0.41,Low,38.0,1.15825,0.056699678401960434,1.118,65.14
2023-04-17,United Kingdom,Europe,1.18,1.082,2.096,68.24,3.51,0.7535,4.73,57.3,49.5,27.6,0,,0.36,Low,38.0,1.14475,0.0499891216368238,1.111,64.44
2023-04-24,United Kingdom,Europe,1.203,1.042,2.448,68.74,3.47,0.7513,1.99,46.8,33.1,26.5,0,,-0.34,Low,38.0,1.153,0.050135487476672645,1.18,68.24
2023-05-01,United Kingdom,Europe,1.23,1.08,1.704,69.4,1.82,0.7499,1.5,56.6,55.0,25.6,0,,-0.17,Low,38.0,1.181,0.05014664334354065,1.203,68.74
2023-05-08,United Kingdom,Europe,1.212,1.059,2.125,69.65,2.52,0.7631,-1.1,44.7,56.4,20.5,0,,-0.88,Low,38.0,1.20625,0.045185877266490614,1.23,69.4
2023-05-15,United Kingdom,Europe,1.18,1.051,1.656,68.32,2.95,0.758,1.29,67.0,36.4,27.8,0,,0.27,Low,38.0,1.20625,0.04452576502686138,1.212,69.65
2023-05-22,United Kingdom,Europe,1.074,0.961,2.117,60.27,2.48,0.7505,3.85,57.2,42.0,25.3,0,,-0.55,Low,38.0,1.174,0.049297956282570395,1.18,68.32
2023-05-29,United Kingdom,Europe,1.049,0.944,1.6,61.13,3.53,0.749,1.42,53.1,49.8,28.4,0,,-0.58,Low,38.0,1.12875,0.04506242076849298,1.074,60.27
2023-06-05,United Kingdom,Europe,1.084,1.012,1.814,62.57,2.87,0.7413,-0.03,64.2,54.9,25.9,0,,-0.23,Low,38.0,1.0967500000000001,0.045672164403573697,1.049,61.13
2023-06-12,United Kingdom,Europe,1.014,0.951,1.5,60.51,2.96,0.7529,0.91,46.3,22.7,27.3,0,,-0.73,Low,38.0,1.05525,0.04414162294664237,1.084,62.57
2023-06-19,United Kingdom,Europe,1.045,0.932,1.568,59.73,2.93,0.7544,3.98,56.5,46.7,29.7,0,,-0.66,Low,38.0,1.048,0.04435212428221811,1.014,60.51
2023-06-26,United Kingdom,Europe,0.924,0.824,1.5,52.28,3.27,0.7478,-1.33,52.8,45.3,21.2,0,,-0.11,Low,38.0,1.01675,0.05346166357317749,1.045,59.73
2023-07-03,United Kingdom,Europe,1.007,0.9,1.632,57.9,2.54,0.7458,1.38,57.5,50.2,23.7,0,,-0.09,Low,38.0,0.9975,0.06139818343416276,0.924,52.28
2023-07-10,United Kingdom,Europe,0.928,0.804,1.632,52.53,2.81,0.747,1.25,60.7,38.6,22.0,0,,-0.61,Low,38.0,0.976,0.06054390884454324,1.007,57.9
2023-07-17,United Kingdom,Europe,0.999,0.893,1.741,57.43,2.5,0.7565,3.62,48.6,35.9,20.2,0,,-0.54,Low,38.0,0.9645,0.065774098904542,0.928,52.53
